OrderID,InventoryID,SupplierID,SupplyID,WarehouseID,Quantity,UnitPrice,TotalInvoice,OrderDate,Unscheduled,Priority,DeliveryDate,LateDelivery,ExpectedDeliveryDate
1333,38,10,6,3,2,437.16,874.32,2024-06-06,0,1,,1,2024-06-21
1334,38,10,6,3,1,437.16,437.16,2024-06-18,1,3,,1,2024-07-03
1335,38,7,6,3,2,437.16,874.32,2024-06-13,0,2,2024-06-28,0,2024-06-29
1336,38,10,6,3,1,437.16,437.16,2024-06-24,0,2,2024-06-26,0,2024-07-09
1337,38,7,6,3,1,437.16,437.16,2024-06-10,0,2,2024-06-18,0,2024-06-26
1338,38,10,6,3,3,437.16,1311.48,2024-06-21,0,7,2024-07-01,0,2024-07-06
1339,38,8,6,3,1,437.16,437.16,2024-06-27,0,2,,0,2024-07-15
1340,38,7,6,3,1,437.16,437.16,2024-06-29,0,1,,0,2024-07-15
1341,38,5,6,3,2,437.16,874.32,2024-06-27,1,2,,0,2024-07-17
1342,38,5,6,3,1,437.16,437.16,2024-06-07,0,8,2024-06-16,0,2024-06-27
1343,38,7,6,3,1,437.16,437.16,2024-06-08,0,4,,1,2024-06-24
1344,38,7,6,3,1,437.16,437.16,2024-06-19,0,8,,1,2024-07-05
1345,38,5,6,3,2,437.16,874.32,2024-06-16,0,1,2024-07-04,0,2024-07-06
1346,38,8,6,3,2,437.16,874.32,2024-06-19,0,2,2024-07-05,0,2024-07-07
1347,38,8,6,3,1,437.16,437.16,2024-06-27,1,2,,0,2024-07-15
1348,38,5,6,3,1,437.16,437.16,2024-06-06,0,1,2024-06-14,0,2024-06-26
1349,38,10,6,3,1,437.16,437.16,2024-06-10,0,2,2024-06-16,0,2024-06-25
1350,38,8,6,3,1,437.16,437.16,2024-06-15,1,2,,1,2024-07-03
1351,38,8,6,3,1,437.16,437.16,2024-06-12,0,1,2024-07-03,1,2024-06-30
1352,38,5,6,3,1,437.16,437.16,2024-06-06,0,8,2024-06-23,0,2024-06-26
1353,38,10,6,3,1,437.16,437.16,2024-06-09,1,2,2024-06-24,0,2024-06-24
1354,38,10,6,3,1,437.16,437.16,2024-06-17,0,2,,1,2024-07-02
1355,38,8,6,3,1,437.16,437.16,2024-06-29,1,8,,0,2024-07-17
1356,38,5,6,3,1,437.16,437.16,2024-06-05,0,8,2024-06-13,0,2024-06-25
1357,38,5,6,3,2,437.16,874.32,2024-06-15,0,2,2024-06-26,0,2024-07-05
1358,38,10,6,3,1,437.16,437.16,2024-06-06,0,1,2024-06-14,0,2024-06-21
1359,38,8,6,3,1,437.16,437.16,2024-06-20,0,3,,0,2024-07-08
1360,38,7,6,3,1,437.16,437.16,2024-06-23,0,1,,0,2024-07-09
1361,38,10,6,3,1,437.16,437.16,2024-06-21,0,1,,0,2024-07-06
1362,38,10,6,3,1,437.16,437.16,2024-06-27,0,1,,0,2024-07-12
1363,38,5,6,3,1,437.16,437.16,2024-06-10,0,2,2024-06-16,0,2024-06-30
1364,38,5,6,3,1,437.16,437.16,2024-06-08,0,6,2024-06-22,0,2024-06-28
1365,38,10,6,3,1,437.16,437.16,2024-06-10,0,6,2024-06-27,1,2024-06-25
1366,38,8,6,3,1,437.16,437.16,2024-06-29,0,2,,0,2024-07-17
1367,38,8,6,3,1,437.16,437.16,2024-06-24,0,7,,0,2024-07-12
1368,38,8,6,3,1,437.16,437.16,2024-06-15,0,5,2024-06-29,0,2024-07-03
1369,38,10,6,3,1,437.16,437.16,2024-06-23,0,8,,0,2024-07-08
1370,38,8,6,3,1,437.16,437.16,2024-06-26,1,1,,0,2024-07-14
1371,38,8,6,3,1,437.16,437.16,2024-06-15,0,2,2024-06-28,0,2024-07-03
1372,38,10,6,3,1,437.16,437.16,2024-06-18,0,2,2024-07-03,0,2024-07-03
1373,38,7,6,3,1,437.16,437.16,2024-06-25,0,2,,0,2024-07-11
1374,38,10,6,3,1,437.16,437.16,2024-06-27,0,2,,0,2024-07-12
1375,38,7,6,3,1,437.16,437.16,2024-06-24,1,4,2024-07-04,0,2024-07-10
1376,38,10,6,3,2,437.16,874.32,2024-06-09,0,2,2024-06-22,0,2024-06-24
1377,38,8,6,3,1,437.16,437.16,2024-06-29,0,1,,0,2024-07-17
1378,38,10,6,3,1,437.16,437.16,2024-06-25,0,4,,0,2024-07-10
1379,38,5,6,3,1,437.16,437.16,2024-06-13,0,2,2024-07-03,0,2024-07-03
1380,38,8,6,3,1,437.16,437.16,2024-06-09,0,2,2024-06-23,0,2024-06-27
1381,38,5,6,3,1,437.16,437.16,2024-06-07,0,1,2024-06-27,0,2024-06-27
1382,38,10,6,3,1,437.16,437.16,2024-06-11,0,2,2024-06-19,0,2024-06-26
1383,38,5,6,3,1,437.16,437.16,2024-06-20,0,1,,0,2024-07-10
1384,38,10,6,3,1,437.16,437.16,2024-06-10,0,6,2024-06-22,0,2024-06-25
1385,38,7,6,3,1,437.16,437.16,2024-06-05,0,2,2024-06-19,0,2024-06-21
1386,38,8,6,3,1,437.16,437.16,2024-06-22,0,3,,0,2024-07-10
1387,38,8,6,3,1,437.16,437.16,2024-06-28,0,6,2024-07-03,0,2024-07-16
1388,39,7,6,4,1,437.16,437.16,2024-06-12,1,2,,1,2024-07-01
1389,39,10,6,4,6,437.16,2622.96,2024-06-30,1,2,,1,2024-07-04
1390,39,8,6,4,3,437.16,1311.48,2024-06-12,0,2,,1,2024-06-21
1391,39,5,6,4,3,437.16,1311.48,2024-07-04,1,2,,0,2024-07-19
1392,39,10,6,4,1,437.16,437.16,2024-07-01,0,6,,1,2024-07-05
1393,39,7,6,4,2,437.16,874.32,2024-06-27,0,7,,0,2024-07-16
1394,39,5,6,4,6,437.16,2622.96,2024-06-24,1,7,2024-07-05,0,2024-07-09
1395,39,10,6,4,2,437.16,874.32,2024-07-01,0,2,,1,2024-07-05
1396,39,7,6,4,2,437.16,874.32,2024-06-23,0,6,2024-07-05,0,2024-07-12
1397,39,8,6,4,2,437.16,874.32,2024-06-28,0,2,,0,2024-07-07
1398,39,7,6,4,3,437.16,1311.48,2024-06-23,0,8,2024-07-02,0,2024-07-12
1399,39,5,6,4,5,437.16,2185.8,2024-06-25,0,2,,0,2024-07-10
1400,39,7,6,4,2,437.16,874.32,2024-06-08,0,8,2024-06-29,1,2024-06-27
1401,39,10,6,4,1,437.16,437.16,2024-06-17,1,1,2024-06-21,0,2024-06-21
1402,39,7,6,4,1,437.16,437.16,2024-06-22,0,7,,0,2024-07-11
1403,39,8,6,4,1,437.16,437.16,2024-06-06,0,4,2024-06-15,0,2024-06-15
1404,39,7,6,4,1,437.16,437.16,2024-06-20,0,2,2024-06-30,0,2024-07-09
1405,39,8,6,4,2,437.16,874.32,2024-06-06,0,7,2024-06-15,0,2024-06-15
1406,39,7,6,4,10,437.16,4371.6,2024-06-28,0,2,,0,2024-07-17
1407,39,5,6,4,1,437.16,437.16,2024-06-07,0,2,2024-06-22,0,2024-06-22
1408,39,7,6,4,1,437.16,437.16,2024-06-29,0,2,,0,2024-07-18
1409,39,5,6,4,2,437.16,874.32,2024-06-11,1,2,,1,2024-06-26
1410,39,5,6,4,2,437.16,874.32,2024-06-08,0,2,2024-06-20,0,2024-06-23
1411,39,5,6,4,1,437.16,437.16,2024-07-03,1,8,,0,2024-07-18
1412,39,7,6,4,1,437.16,437.16,2024-07-02,0,1,,0,2024-07-21
1413,40,7,6,5,3,437.16,1311.48,2024-06-22,1,2,2024-07-02,0,2024-07-02
1414,40,10,6,5,5,437.16,2185.8,2024-06-22,0,2,2024-06-30,0,2024-07-08
1415,40,8,6,5,3,437.16,1311.48,2024-06-18,0,2,,1,2024-07-01
1416,40,7,6,5,4,437.16,1748.64,2024-06-14,0,2,,1,2024-06-24
1417,40,5,6,5,5,437.16,2185.8,2024-06-07,0,1,2024-06-23,0,2024-06-24
1418,40,7,6,5,2,437.16,874.32,2024-06-23,0,2,,1,2024-07-03
1419,40,8,6,5,5,437.16,2185.8,2024-06-14,0,2,,1,2024-06-27
1420,40,10,6,5,2,437.16,874.32,2024-06-11,0,5,2024-06-22,0,2024-06-27
1421,40,10,6,5,2,437.16,874.32,2024-06-07,1,2,2024-06-23,0,2024-06-23
1422,40,5,6,5,3,437.16,1311.48,2024-06-17,0,2,2024-07-04,0,2024-07-04
1423,40,5,6,5,1,437.16,437.16,2024-06-13,1,2,,1,2024-06-30
1424,40,10,6,5,5,437.16,2185.8,2024-06-29,0,2,,0,2024-07-15
1425,40,5,6,5,2,437.16,874.32,2024-06-08,0,3,2024-06-12,0,2024-06-25
1426,40,10,6,5,7,437.16,3060.12,2024-06-26,0,8,,0,2024-07-12
1427,40,10,6,5,4,437.16,1748.64,2024-06-23,0,1,,0,2024-07-09
1428,40,8,6,5,6,437.16,2622.96,2024-06-19,0,2,2024-07-02,0,2024-07-02
1429,40,10,6,5,1,437.16,437.16,2024-06-16,0,2,2024-07-02,0,2024-07-02
1430,40,8,6,5,1,437.16,437.16,2024-06-21,0,2,2024-07-01,0,2024-07-04
1431,40,8,6,5,2,437.16,874.32,2024-06-30,0,5,,0,2024-07-13
1432,40,5,6,5,4,437.16,1748.64,2024-06-24,0,8,2024-06-28,0,2024-07-11
1433,40,7,6,5,2,437.16,874.32,2024-06-27,1,2,,0,2024-07-07
1434,41,10,6,6,30,437.16,13114.8,2024-06-11,0,1,2024-06-30,0,2024-06-30
1435,41,5,6,6,7,437.16,3060.12,2024-06-27,0,1,,0,2024-10-05
1436,42,7,6,7,3,437.16,1311.48,2024-06-29,0,3,,0,2024-07-10
1437,42,7,6,7,3,437.16,1311.48,2024-07-02,0,4,,0,2024-07-13
1438,42,8,6,7,4,437.16,1748.64,2024-06-15,0,7,2024-07-03,1,2024-07-02
1439,42,10,6,7,9,437.16,3934.44,2024-06-25,0,1,,0,2024-07-12
1440,42,7,6,7,5,437.16,2185.8,2024-06-09,1,2,2024-06-20,0,2024-06-20
1441,42,5,6,7,1,437.16,437.16,2024-06-20,0,2,2024-06-25,0,2024-07-05
1442,42,8,6,7,6,437.16,2622.96,2024-06-06,0,2,2024-06-16,0,2024-06-23
1443,42,7,6,7,3,437.16,1311.48,2024-06-26,0,2,,0,2024-07-07
1444,42,8,6,7,6,437.16,2622.96,2024-07-01,0,8,,0,2024-07-18
1445,42,5,6,7,4,437.16,1748.64,2024-07-02,0,1,,0,2024-07-17
1446,42,5,6,7,1,437.16,437.16,2024-07-01,0,2,,0,2024-07-16
1447,42,10,6,7,3,437.16,1311.48,2024-06-05,0,2,2024-06-22,0,2024-06-22
1448,42,8,6,7,1,437.16,437.16,2024-06-10,0,2,2024-06-23,0,2024-06-27
1449,42,5,6,7,6,437.16,2622.96,2024-06-09,0,2,2024-06-25,1,2024-06-24
1450,42,10,6,7,1,437.16,437.16,2024-06-12,0,2,2024-06-27,0,2024-06-29
1451,42,8,6,7,5,437.16,2185.8,2024-06-09,0,7,2024-06-24,0,2024-06-26
1452,42,7,6,7,2,437.16,874.32,2024-06-09,0,3,2024-06-20,0,2024-06-20
1453,42,8,6,7,1,437.16,437.16,2024-06-15,0,2,2024-06-27,0,2024-07-02
1454,42,8,6,7,1,437.16,437.16,2024-06-22,0,2,,0,2024-07-09
1455,43,10,7,1,1,770.51,770.51,2024-06-21,0,2,2024-06-25,0,2024-07-09
1456,43,1,7,1,1,770.51,770.51,2024-06-18,0,2,2024-06-28,0,2024-06-28
1457,43,2,7,1,1,770.51,770.51,2024-06-26,0,2,,1,2024-07-05
1458,43,2,7,1,2,770.51,1541.02,2024-06-12,0,2,2024-06-17,0,2024-06-21
1459,43,8,7,1,1,770.51,770.51,2024-07-02,0,1,2024-07-04,0,2024-07-16
1460,43,2,7,1,2,770.51,1541.02,2024-06-06,0,3,,1,2024-06-15
1461,43,10,7,1,2,770.51,1541.02,2024-07-03,1,2,,0,2024-07-21
1462,43,10,7,1,1,770.51,770.51,2024-06-07,0,8,2024-06-28,1,2024-06-25
1463,43,10,7,1,1,770.51,770.51,2024-06-28,0,2,,0,2024-07-16
1464,43,10,7,1,1,770.51,770.51,2024-07-02,0,2,,0,2024-07-20
1465,43,2,7,1,1,770.51,770.51,2024-06-25,1,1,,1,2024-07-04
1466,43,8,7,1,1,770.51,770.51,2024-06-23,0,2,2024-07-03,0,2024-07-07
1467,43,10,7,1,1,770.51,770.51,2024-07-03,0,1,,0,2024-07-21
1468,43,10,7,1,1,770.51,770.51,2024-06-09,0,2,2024-06-22,0,2024-06-27
1469,43,1,7,1,1,770.51,770.51,2024-07-03,1,8,,0,2024-07-13
1470,43,2,7,1,1,770.51,770.51,2024-06-16,0,7,2024-06-25,0,2024-06-25
1471,43,1,7,1,3,770.51,2311.53,2024-06-22,0,1,2024-06-27,0,2024-07-02
1472,43,1,7,1,1,770.51,770.51,2024-06-21,0,1,2024-06-30,0,2024-07-01
1473,43,10,7,1,1,770.51,770.51,2024-06-17,0,7,2024-06-30,0,2024-07-05
1474,43,1,7,1,1,770.51,770.51,2024-06-29,0,2,,0,2024-07-09
1475,43,8,7,1,2,770.51,1541.02,2024-07-02,0,2,,0,2024-07-16
1476,43,8,7,1,1,770.51,770.51,2024-06-07,0,2,2024-06-19,0,2024-06-21
1477,43,10,7,1,1,770.51,770.51,2024-07-01,0,6,,0,2024-07-19
1478,43,10,7,1,1,770.51,770.51,2024-06-20,0,2,,0,2024-07-08
1479,43,8,7,1,2,770.51,1541.02,2024-06-17,0,2,,1,2024-07-01
1480,43,8,7,1,1,770.51,770.51,2024-06-13,0,3,2024-06-25,0,2024-06-27
1481,43,1,7,1,1,770.51,770.51,2024-06-23,1,1,2024-07-03,0,2024-07-03
1482,43,10,7,1,1,770.51,770.51,2024-06-15,0,8,2024-06-25,0,2024-07-03
1483,43,8,7,1,1,770.51,770.51,2024-06-16,0,8,2024-07-01,1,2024-06-30
1484,44,2,7,2,3,770.51,2311.53,2024-06-12,0,8,2024-06-28,0,2024-06-28
1485,44,2,7,2,1,770.51,770.51,2024-06-26,1,1,,0,2024-07-12
1486,44,10,7,2,1,770.51,770.51,2024-06-27,0,2,,0,2024-10-05
1487,44,2,7,2,1,770.51,770.51,2024-06-17,0,4,2024-06-26,0,2024-07-03
1488,44,2,7,2,1,770.51,770.51,2024-07-02,0,8,,0,2024-07-18
1489,44,8,7,2,2,770.51,1541.02,2024-06-07,0,8,2024-06-21,0,2024-06-22
1490,44,1,7,2,1,770.51,770.51,2024-06-07,1,8,,1,2024-06-21
1491,44,8,7,2,1,770.51,770.51,2024-06-07,1,7,2024-06-22,0,2024-06-22
1492,44,10,7,2,1,770.51,770.51,2024-06-27,0,7,,0,2024-10-05
1493,44,10,7,2,2,770.51,1541.02,2024-06-20,1,2,,0,2024-09-28
1494,44,8,7,2,1,770.51,770.51,2024-06-29,0,1,,0,2024-07-14
1495,44,1,7,2,3,770.51,2311.53,2024-06-20,0,7,2024-07-04,0,2024-07-04
1496,44,8,7,2,1,770.51,770.51,2024-07-03,0,8,,0,2024-07-18
1497,44,1,7,2,1,770.51,770.51,2024-07-04,0,7,,0,2024-07-18
1498,45,2,7,3,1,770.51,770.51,2024-06-27,0,8,,0,2024-07-12
1499,45,2,7,3,1,770.51,770.51,2024-06-29,0,1,,0,2024-07-14
1500,45,10,7,3,1,770.51,770.51,2024-06-21,0,7,2024-07-01,0,2024-07-09
1501,45,2,7,3,5,770.51,3852.55,2024-06-20,0,1,2024-06-28,0,2024-07-05
1502,45,8,7,3,1,770.51,770.51,2024-06-14,0,8,2024-06-21,0,2024-07-01
1503,45,8,7,3,2,770.51,1541.02,2024-06-27,0,7,2024-07-05,0,2024-07-14
1504,45,1,7,3,1,770.51,770.51,2024-06-09,0,2,2024-06-21,0,2024-06-23
1505,45,2,7,3,3,770.51,2311.53,2024-06-20,0,3,2024-06-23,0,2024-07-05
1506,45,8,7,3,2,770.51,1541.02,2024-06-14,0,2,2024-07-01,0,2024-07-01
1507,45,1,7,3,1,770.51,770.51,2024-06-22,0,2,2024-07-04,0,2024-07-06
1508,45,2,7,3,1,770.51,770.51,2024-06-07,0,7,,1,2024-06-22
1509,45,8,7,3,1,770.51,770.51,2024-06-09,0,4,2024-06-25,0,2024-06-26
1510,45,1,7,3,1,770.51,770.51,2024-06-05,0,1,2024-06-17,0,2024-06-19
1511,45,8,7,3,2,770.51,1541.02,2024-06-22,0,7,,0,2024-07-09
1512,45,10,7,3,1,770.51,770.51,2024-06-15,0,2,2024-06-20,0,2024-07-03
1513,45,10,7,3,1,770.51,770.51,2024-06-17,0,7,2024-07-01,0,2024-07-05
1514,45,10,7,3,5,770.51,3852.55,2024-06-28,1,2,,0,2024-07-16
1515,45,10,7,3,2,770.51,1541.02,2024-07-02,0,4,,0,2024-07-20
1516,45,8,7,3,1,770.51,770.51,2024-06-25,1,6,,0,2024-07-12
1517,45,10,7,3,2,770.51,1541.02,2024-06-05,0,1,2024-06-23,0,2024-06-23
1518,45,1,7,3,1,770.51,770.51,2024-06-12,0,2,2024-06-26,0,2024-06-26
1519,45,1,7,3,2,770.51,1541.02,2024-06-24,0,2,,0,2024-07-08
1520,45,8,7,3,3,770.51,2311.53,2024-06-08,1,4,2024-06-22,0,2024-06-25
1521,45,2,7,3,1,770.51,770.51,2024-07-03,0,2,,0,2024-07-18
1522,45,10,7,3,2,770.51,1541.02,2024-06-18,0,2,2024-07-05,0,2024-07-06
1523,45,2,7,3,4,770.51,3082.04,2024-06-17,0,2,2024-07-03,1,2024-07-02
1524,45,8,7,3,1,770.51,770.51,2024-06-22,0,7,2024-07-03,0,2024-07-09
1525,45,10,7,3,1,770.51,770.51,2024-06-13,0,2,2024-06-30,0,2024-07-01
1526,45,8,7,3,1,770.51,770.51,2024-06-29,0,6,,0,2024-07-16
1527,45,8,7,3,1,770.51,770.51,2024-06-09,1,4,,1,2024-06-26
1528,45,2,7,3,1,770.51,770.51,2024-06-15,0,2,,1,2024-06-30
1529,45,10,7,3,1,770.51,770.51,2024-06-16,0,1,2024-06-25,0,2024-07-04
1530,46,10,7,4,10,770.51,7705.1,2024-06-19,0,1,2024-06-26,0,2024-07-02
1531,46,2,7,4,3,770.51,2311.53,2024-06-27,0,8,,0,2024-07-12
1532,46,10,7,4,4,770.51,3082.04,2024-07-04,0,2,,0,2024-07-17
1533,46,10,7,4,8,770.51,6164.08,2024-06-23,0,1,,0,2024-07-06
1534,46,8,7,4,3,770.51,2311.53,2024-07-02,1,2,,0,2024-10-10
1535,46,1,7,4,15,770.51,11557.65,2024-06-27,0,2,,0,2024-10-05
1536,46,10,7,4,19,770.51,14639.69,2024-06-08,0,6,2024-06-21,0,2024-06-21
1537,46,2,7,4,1,770.51,770.51,2024-06-05,1,2,2024-06-13,0,2024-06-20
1538,46,2,7,4,2,770.51,1541.02,2024-06-14,0,7,2024-06-29,0,2024-06-29
1539,46,8,7,4,13,770.51,10016.63,2024-06-28,0,2,,0,2024-10-06
1540,47,10,7,5,2,770.51,1541.02,2024-07-01,0,6,,0,2024-07-17
1541,47,2,7,5,1,770.51,770.51,2024-07-04,0,2,,0,2024-07-21
1542,47,1,7,5,1,770.51,770.51,2024-06-30,0,6,,0,2024-07-16
1543,47,10,7,5,1,770.51,770.51,2024-06-28,1,1,,0,2024-07-14
1544,47,10,7,5,1,770.51,770.51,2024-06-14,0,8,,1,2024-06-30
1545,47,2,7,5,2,770.51,1541.02,2024-06-09,1,3,,1,2024-06-26
1546,47,1,7,5,1,770.51,770.51,2024-06-26,1,3,,0,2024-07-12
1547,47,2,7,5,1,770.51,770.51,2024-06-25,0,6,2024-06-30,0,2024-07-12
1548,47,2,7,5,1,770.51,770.51,2024-06-16,1,2,,1,2024-07-03
1549,47,8,7,5,1,770.51,770.51,2024-06-22,0,2,,0,2024-07-10
1550,47,2,7,5,1,770.51,770.51,2024-06-23,0,8,,0,2024-07-10
1551,47,1,7,5,1,770.51,770.51,2024-06-19,1,1,2024-07-04,0,2024-07-05
1552,47,8,7,5,1,770.51,770.51,2024-06-07,1,2,2024-06-25,0,2024-06-25
1553,47,2,7,5,2,770.51,1541.02,2024-06-29,0,1,,0,2024-07-16
1554,47,2,7,5,2,770.51,1541.02,2024-06-17,0,8,2024-07-04,0,2024-07-04
1555,47,10,7,5,1,770.51,770.51,2024-06-22,0,2,2024-07-03,0,2024-07-08
1556,47,8,7,5,2,770.51,1541.02,2024-06-12,0,1,,1,2024-06-30
1557,47,10,7,5,3,770.51,2311.53,2024-06-07,0,2,2024-06-23,0,2024-06-23
1558,47,10,7,5,1,770.51,770.51,2024-06-14,0,2,,1,2024-06-30
1559,47,2,7,5,1,770.51,770.51,2024-06-24,0,1,,0,2024-07-11
1560,47,1,7,5,1,770.51,770.51,2024-06-05,1,5,2024-06-21,0,2024-06-21
1561,47,8,7,5,3,770.51,2311.53,2024-06-28,0,2,,0,2024-07-16
1562,47,1,7,5,1,770.51,770.51,2024-06-06,0,8,2024-06-18,0,2024-06-22
1563,47,1,7,5,1,770.51,770.51,2024-06-30,0,6,,0,2024-07-16
1564,47,8,7,5,2,770.51,1541.02,2024-06-27,0,2,,0,2024-07-15
1565,47,2,7,5,1,770.51,770.51,2024-06-15,0,1,2024-06-30,0,2024-07-02
1566,47,10,7,5,1,770.51,770.51,2024-06-21,0,7,2024-07-04,0,2024-07-07
1567,47,8,7,5,2,770.51,1541.02,2024-06-07,0,7,,1,2024-06-25
1568,47,8,7,5,2,770.51,1541.02,2024-06-07,0,7,2024-06-25,0,2024-06-25
1569,47,1,7,5,2,770.51,1541.02,2024-07-01,0,3,,0,2024-07-17
1570,47,10,7,5,1,770.51,770.51,2024-06-27,0,3,,0,2024-07-13
1571,47,10,7,5,2,770.51,1541.02,2024-06-05,0,2,,1,2024-06-21
1572,47,8,7,5,1,770.51,770.51,2024-06-30,0,7,,0,2024-07-18
1573,47,8,7,5,1,770.51,770.51,2024-06-06,0,2,2024-06-19,0,2024-06-24
1574,47,2,7,5,5,770.51,3852.55,2024-06-08,0,3,2024-06-18,0,2024-06-25
1575,47,1,7,5,2,770.51,1541.02,2024-06-23,1,7,2024-06-28,0,2024-07-09
1576,47,2,7,5,2,770.51,1541.02,2024-06-07,1,2,2024-06-19,0,2024-06-24
1577,47,8,7,5,2,770.51,1541.02,2024-07-02,0,3,,0,2024-07-20
1578,47,2,7,5,1,770.51,770.51,2024-06-05,0,2,,1,2024-06-22
1579,47,1,7,5,1,770.51,770.51,2024-06-18,0,3,2024-07-04,0,2024-07-04
1580,47,8,7,5,1,770.51,770.51,2024-07-01,0,7,,0,2024-07-19
1581,47,10,7,5,1,770.51,770.51,2024-06-26,0,8,,0,2024-07-12
1582,48,1,7,6,3,770.51,2311.53,2024-06-24,0,8,2024-06-29,0,2024-07-09
1583,48,8,7,6,3,770.51,2311.53,2024-06-20,0,1,2024-07-05,0,2024-07-05
1584,48,1,7,6,1,770.51,770.51,2024-06-17,0,3,2024-06-28,0,2024-07-02
1585,48,1,7,6,4,770.51,3082.04,2024-06-23,1,7,,0,2024-07-08
1586,48,8,7,6,1,770.51,770.51,2024-06-30,0,2,,0,2024-07-15
1587,48,2,7,6,1,770.51,770.51,2024-06-15,1,1,,0,2024-09-23
1588,48,1,7,6,1,770.51,770.51,2024-06-26,1,1,,0,2024-07-11
1589,48,10,7,6,1,770.51,770.51,2024-06-15,0,2,,1,2024-06-29
1590,48,8,7,6,5,770.51,3852.55,2024-06-20,0,3,,1,2024-07-05
1591,48,10,7,6,5,770.51,3852.55,2024-07-03,0,1,,0,2024-07-17
1592,48,8,7,6,1,770.51,770.51,2024-06-29,0,6,,0,2024-07-14
1593,48,10,7,6,3,770.51,2311.53,2024-06-19,0,6,2024-07-03,0,2024-07-03
1594,48,10,7,6,2,770.51,1541.02,2024-06-15,0,1,,1,2024-06-29
1595,48,8,7,6,1,770.51,770.51,2024-06-05,0,1,2024-06-14,0,2024-06-20
1596,48,10,7,6,3,770.51,2311.53,2024-06-05,1,1,,1,2024-06-19
1597,48,1,7,6,1,770.51,770.51,2024-06-15,0,1,2024-06-30,0,2024-06-30
1598,49,10,7,7,1,770.51,770.51,2024-06-21,1,1,,0,2024-09-29
1599,49,2,7,7,1,770.51,770.51,2024-06-27,0,3,2024-07-04,0,2024-07-09
1600,49,2,7,7,1,770.51,770.51,2024-06-23,1,8,,1,2024-07-05
1601,49,8,7,7,1,770.51,770.51,2024-06-25,0,3,2024-07-04,0,2024-07-05
1602,49,8,7,7,1,770.51,770.51,2024-06-22,0,2,2024-07-02,0,2024-07-02
1603,49,10,7,7,1,770.51,770.51,2024-06-17,0,1,,0,2024-09-25
1604,49,2,7,7,1,770.51,770.51,2024-06-13,0,2,2024-06-24,0,2024-06-25
1605,49,2,7,7,1,770.51,770.51,2024-06-13,0,1,2024-06-23,0,2024-06-25
1606,49,2,7,7,2,770.51,1541.02,2024-06-27,1,4,,0,2024-07-09
1607,49,2,7,7,1,770.51,770.51,2024-06-21,0,4,2024-07-03,0,2024-07-03
1608,49,2,7,7,1,770.51,770.51,2024-06-20,1,2,,1,2024-07-02
1609,49,2,7,7,1,770.51,770.51,2024-06-22,0,2,,1,2024-07-04
1610,49,8,7,7,1,770.51,770.51,2024-06-18,0,7,,1,2024-06-28
1611,49,1,7,7,1,770.51,770.51,2024-06-18,0,2,2024-07-02,0,2024-07-02
1612,49,1,7,7,1,770.51,770.51,2024-06-09,0,1,,1,2024-06-23
1613,49,10,7,7,2,770.51,1541.02,2024-07-04,0,2,,0,2024-10-12
1614,49,8,7,7,1,770.51,770.51,2024-06-27,0,8,,0,2024-07-07
1615,49,2,7,7,1,770.51,770.51,2024-06-13,1,2,,1,2024-06-25
1616,49,2,7,7,1,770.51,770.51,2024-06-23,0,7,,1,2024-07-05
1617,49,2,7,7,1,770.51,770.51,2024-06-14,0,2,2024-06-23,0,2024-06-26
1618,50,1,8,1,1,788.82,788.82,2024-06-26,1,6,,0,2024-07-17
1619,50,2,8,1,1,788.82,788.82,2024-06-09,1,1,2024-06-16,0,2024-06-25
1620,50,1,8,1,1,788.82,788.82,2024-07-03,0,2,,0,2024-07-24
1621,50,8,8,1,1,788.82,788.82,2024-06-30,0,2,,0,2024-07-17
1622,50,8,8,1,1,788.82,788.82,2024-06-23,0,2,,0,2024-07-10
1623,50,9,8,1,1,788.82,788.82,2024-07-02,0,1,,0,2024-07-19
1624,50,1,8,1,1,788.82,788.82,2024-06-09,0,2,2024-06-24,0,2024-06-30
1625,50,1,8,1,1,788.82,788.82,2024-06-12,0,2,2024-06-25,0,2024-07-03
1626,50,8,8,1,1,788.82,788.82,2024-06-23,1,6,2024-07-01,0,2024-07-10
1627,50,8,8,1,1,788.82,788.82,2024-06-27,0,8,,0,2024-07-14
1628,50,1,8,1,1,788.82,788.82,2024-06-08,0,2,2024-06-21,0,2024-06-29
1629,50,8,8,1,1,788.82,788.82,2024-06-20,0,8,2024-07-03,0,2024-07-07
1630,50,8,8,1,1,788.82,788.82,2024-06-06,1,2,,1,2024-06-23
1631,50,8,8,1,1,788.82,788.82,2024-06-22,0,7,,0,2024-07-09
1632,50,1,8,1,1,788.82,788.82,2024-06-17,0,2,2024-06-29,0,2024-07-08
1633,50,9,8,1,1,788.82,788.82,2024-06-09,1,2,2024-06-27,1,2024-06-26
1634,50,8,8,1,1,788.82,788.82,2024-06-08,0,2,2024-06-23,0,2024-06-25
1635,50,2,8,1,1,788.82,788.82,2024-06-10,0,2,2024-06-23,0,2024-06-26
1636,50,8,8,1,1,788.82,788.82,2024-06-09,0,2,2024-06-21,0,2024-06-26
1637,50,9,8,1,1,788.82,788.82,2024-06-24,0,2,,0,2024-07-11
1638,50,1,8,1,1,788.82,788.82,2024-06-05,0,1,2024-06-15,0,2024-06-26
1639,50,8,8,1,1,788.82,788.82,2024-06-29,1,1,,0,2024-07-16
